gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_charge_per_tenure,has_fiber,is_month_to_month,has_online_security,has_tech_support
Male,0,No,No,3,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,160.4638026011018,481.3914078033054,0,53.48793420036727,0,1,1,0
Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.67538243634067,38.67538243634067,0,38.67538243634067,0,1,0,0
Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,175.12693476655295,350.2538695331059,0,87.56346738327647,1,1,1,1
Male,1,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.77548665080225,81.5509733016045,0,20.387743325401125,1,1,0,0
Male,1,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.05466079987583,0.0,1,93.05466079987583,0,1,0,0
Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,110.94552211772351,221.89104423544703,0,55.47276105886176,1,1,0,0
Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,130.5848566921111,391.75457007633327,0,43.52828556403703,1,1,0,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,136.76952095028724,273.5390419005745,0,68.38476047514362,1,1,0,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,198.96777516089696,397.9355503217939,1,99.48388758044848,1,1,0,0
Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,184.0950090806174,368.1900181612348,0,92.0475045403087,1,1,1,0
Male,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,159.9961794248521,319.9923588497042,0,79.99808971242605,1,1,1,1
Female,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.573228334970025,71.14645666994005,0,17.786614167485013,0,1,0,0
Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,154.12550592361748,0.0,0,154.12550592361748,1,1,0,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,138.86650220310025,416.5995066093008,0,46.28883406770009,1,1,0,0
Male,1,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.65773913173196,34.65773913173196,0,34.65773913173196,1,1,0,0
Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,105.62162850765984,0.0,0,105.62162850765984,1,1,1,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.68564082131076,49.68564082131076,0,49.68564082131076,1,1,0,0
Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.47452128720008,307.42356386160026,0,34.158173762400025,1,1,1,0
Female,1,Yes,No,4,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,164.33194738615748,657.3277895446299,1,41.08298684653937,0,1,1,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,138.15054631383344,276.3010926276669,0,69.07527315691672,1,1,0,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,147.65440236745607,442.9632071023682,0,49.21813412248536,1,1,0,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.46143599838732,36.46143599838732,0,36.46143599838732,1,1,0,0
Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.20401693191345,64.4080338638269,0,16.102008465956725,0,1,0,0
Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,145.58505193988796,436.7551558196639,1,48.52835064662932,0,1,0,0
Male,1,Yes,No,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,161.0665610499011,0.0,0,161.0665610499011,0,1,1,1
Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.50530075821644,93.50530075821644,1,93.50530075821644,1,1,0,0
Female,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.67905359312248,75.35810718624495,0,18.83952679656124,1,1,0,0
Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,151.5591306277698,303.1182612555396,0,75.7795653138849,1,1,1,1
Female,1,Yes,No,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,210.72792530767305,0.0,1,210.72792530767305,0,1,0,1
Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,162.48817258164092,162.48817258164092,0,162.48817258164092,1,1,0,1
Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,163.46591472632977,0.0,1,163.46591472632977,1,1,0,0
Female,1,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.06274194528462,0.0,0,34.06274194528462,1,1,0,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.11214575324222,135.3364372597267,0,15.037381917747405,1,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,135.52334505611404,271.0466901122281,1,67.76167252805702,1,1,0,0
Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,129.44185708078203,517.7674283231281,1,32.36046427019551,1,1,1,0
Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,192.261176275342,769.044705101368,0,48.0652940688355,1,1,0,0
Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.29499743752213,41.29499743752213,0,41.29499743752213,0,1,0,0
Female,1,No,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,62.42059620446782,124.84119240893564,1,31.21029810223391,1,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.74574994179068,173.49149988358135,0,43.37287497089534,1,1,0,0
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,155.08114558155071,465.2434367446522,1,51.69371519385024,1,1,0,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,137.19354388358184,137.19354388358184,0,137.19354388358184,1,1,1,0
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,132.00961014461035,264.0192202892207,1,66.00480507230517,1,1,0,0
Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.32148200450147,201.28592801800588,1,12.580370501125367,1,1,0,0
Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.2468848703113,267.7406546109339,0,29.7489616234371,1,1,0,0
Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,59.24646902742098,59.24646902742098,0,59.24646902742098,1,1,0,1
Female,1,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.29508577872842,137.18034311491368,0,8.573771444682105,1,1,0,0
Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,116.7106956142889,0.0,0,116.7106956142889,1,1,0,0
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,147.40690177636563,0.0,0,147.40690177636563,1,1,1,1
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,185.11539096194215,740.4615638477687,1,46.27884774048554,1,1,0,0
Female,1,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.3330626825525,105.9991880476575,0,11.777687560850834,1,1,0,0
Female,1,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,183.4628730377801,366.9257460755602,0,91.73143651889005,0,1,1,0
Male,1,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.33767816847599,37.33767816847599,0,37.33767816847599,1,1,0,0
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,193.2537085649757,386.5074171299515,0,96.62685428248786,1,1,1,1
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.50967345344535,0.0,0,40.50967345344535,1,1,0,0
Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,200.42476407637855,0.0,0,200.42476407637855,1,1,0,1
Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,216.4413599441441,216.4413599441441,0,216.4413599441441,1,1,0,1
Male,1,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.53020593125973,69.06041186251946,0,17.265102965629865,1,1,0,0
Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,202.8784225936691,811.5136903746763,0,50.71960564841727,1,1,1,1
Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,130.3210295492245,0.0,0,130.3210295492245,1,1,0,1
Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,201.1083392850772,603.3250178552316,0,67.03611309502573,1,1,1,0
Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,130.84009076240696,261.6801815248139,0,65.42004538120348,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,140.1654920454322,140.1654920454322,0,140.1654920454322,1,1,0,0
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,138.76938945750803,416.3081683725241,0,46.256463152502675,1,1,0,1
Male,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.06977457006433,388.2790982802573,0,24.26744364251608,1,1,1,1
Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,147.8951927995302,295.7903855990604,1,73.9475963997651,1,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,208.24905326889555,416.4981065377911,1,104.12452663444778,1,1,1,1
Male,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,185.08762846899668,370.17525693799337,0,92.54381423449834,1,1,0,1
Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.59255445406056,193.1851089081211,1,48.29627722703028,0,1,0,0
Female,1,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.40523862606326,41.40523862606326,0,41.40523862606326,1,1,0,0
Male,0,No,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.4002456932373,153.6009827729492,0,9.600061423309326,1,1,0,0
Female,1,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.83657913163737,155.3463165265495,0,9.709144782909343,1,1,0,0
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,142.1071380657889,426.32141419736666,0,47.36904602192963,1,1,0,0
Female,0,Yes,No,0,No,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.17439951352556,0.0,0,117.17439951352556,0,1,1,0
Male,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,88.96572546621135,355.8629018648454,0,22.24143136655284,1,1,1,1
Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.40244329753892,200.80488659507785,0,50.20122164876946,1,1,1,1
Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,169.81165655104695,169.81165655104695,0,169.81165655104695,1,1,0,1
Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,159.01467581379,477.04402744137,0,53.004891937930005,1,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,134.69474170191265,269.3894834038253,1,67.34737085095632,1,1,0,0
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.570860938556606,99.1417218771132,0,24.785430469278303,1,1,0,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.290739873646764,105.87221962094029,0,11.763579957882255,1,1,0,0
Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,95.058574677658,380.234298710632,1,23.7646436694145,1,1,0,1
Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.03177592085971,0.0,0,32.03177592085971,0,1,0,0
Male,0,No,No,0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.86867944947024,0.0,0,90.86867944947024,1,1,1,0
Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,131.36789266822214,394.1036780046665,0,43.78929755607405,1,1,1,1
Female,0,Yes,No,2,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,105.818988560648,211.637977121296,1,52.909494280324,0,1,0,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,165.8635215361326,497.5905646083978,0,55.2878405120442,1,1,0,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,176.61855832241335,706.4742332896534,0,44.15463958060334,1,1,1,1
Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,225.2393120683746,0.0,0,225.2393120683746,1,1,1,1
Male,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,192.05148443691127,576.154453310734,0,64.01716147897042,1,1,1,1
Male,1,No,No,0,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,143.95443551701433,0.0,1,143.95443551701433,0,1,1,0
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.11682623828282,72.23365247656564,0,18.05841311914141,0,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.12992350904232,96.25984701808464,0,24.06496175452116,1,1,0,0
Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,104.64110623991286,0.0,1,104.64110623991286,1,1,0,0
Female,0,No,No,2,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.01524659649488,112.03049319298977,0,28.00762329824744,1,1,0,1
Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,128.61057187901102,514.4422875160441,0,32.152642969752755,1,1,0,0
Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,177.47552791961542,532.4265837588463,1,59.15850930653847,1,1,0,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.06795966804384,0.0,0,33.06795966804384,1,1,0,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,154.66257842860534,618.6503137144214,0,38.665644607151336,1,1,0,1
Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,204.83090471824957,819.3236188729982,0,51.20772617956239,1,1,0,1
Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,152.45166278733632,457.35498836200895,0,50.8172209291121,1,1,1,1
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,193.3013022083433,386.6026044166866,0,96.65065110417164,1,1,1,0
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.26419456299668,369.0567782519867,0,23.06604864074917,1,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,120.88967379124168,241.77934758248333,0,60.44483689562084,1,1,1,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,133.69781565095988,534.7912626038395,0,33.42445391273997,1,1,0,0
Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,136.85708568751105,547.4283427500442,1,34.21427142187776,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.96474527025897,81.96474527025897,1,81.96474527025897,1,1,1,0
Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,163.38869842664013,490.1660952799204,0,54.46289947554671,1,1,1,0
Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,154.5867440460989,154.5867440460989,0,154.5867440460989,1,1,1,0
Female,0,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,126.08140879665298,378.24422638995895,1,42.02713626555099,0,1,0,0
Male,1,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,78.72255977661408,157.44511955322815,1,39.36127988830704,1,1,0,0
Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,164.0295349952453,0.0,0,164.0295349952453,1,1,0,1
Male,1,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.23320010637058,80.46640021274116,0,20.11660005318529,1,1,0,0
Female,1,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.81676337600128,100.81676337600128,0,100.81676337600128,1,1,0,1
